<openmm.openmm.HarmonicBondForce; proxy of <Swig Object of type 'OpenMM::HarmonicBondForce *' at 0x2af9aae63a20> >
<openmm.openmm.HarmonicAngleForce; proxy of <Swig Object of type 'OpenMM::HarmonicAngleForce *' at 0x2af9aae63a50> >
<openmm.openmm.NonbondedForce; proxy of <Swig Object of type 'OpenMM::NonbondedForce *' at 0x2af9aae63f90> >
<openmm.openmm.CMMotionRemover; proxy of <Swig Object of type 'OpenMM::CMMotionRemover *' at 0x2af9aae63a20> >
<openmm.openmm.MonteCarloBarostat; proxy of <Swig Object of type 'OpenMM::MonteCarloBarostat *' at 0x2af9aae63a50> >
#"Progress (%)"	"Step"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"
25.7%	2570000	-32255.698515378812	302.2299711786056	30.525165375340038	0.9760958981282163
25.8%	2580000	-32550.546917096653	300.5962504772895	29.909229405811892	0.9961971372878325
25.9%	2590000	-32613.460773613246	289.6262264310902	30.423092322654835	0.9793708146613151
26.0%	2600000	-32420.617469030374	295.69280910729685	30.421520135615165	0.9794214286377032
26.1%	2610000	-32473.632439230045	297.3370660971199	30.03679271031134	0.9919663860225117
26.2%	2620000	-32744.105340084236	286.97692460448627	30.722286576812323	0.9698330441017055
26.3%	2630000	-32025.624846047664	305.84609230297895	30.379616711496684	0.9807723710114892
26.4%	2640000	-32182.688667929207	301.1927342718777	30.285093884102903	0.9838334603345893
26.5%	2650000	-32536.806211032614	294.8558564011974	30.043544661874147	0.9917434526414566
26.6%	2660000	-31989.963601983676	300.450473460742	30.047243112399425	0.9916213810730385
26.7%	2670000	-32060.46130485827	294.2908363356083	30.748206002960337	0.9690155162121085
26.8%	2680000	-32334.430898063758	297.265267796825	30.483412067888104	0.9774328623777022
26.9%	2690000	-32321.441207710595	298.0973505438178	29.898461394544494	0.9965559203655737
27.0%	2700000	-32562.19317314675	298.70638552871196	30.072842839958682	0.9907772561150989
27.1%	2710000	-32297.597348390555	303.0313053057332	30.30869013506184	0.9830675156128474
27.2%	2720000	-32598.861643977172	298.95130092649737	30.649003165701437	0.9721519669487417
27.3%	2730000	-32775.68265630485	289.68210353389753	30.42353305449662	0.9793566269631879
27.4%	2740000	-32129.61999243818	298.26885756383115	30.40151917587653	0.9800657835611535
27.5%	2750000	-32374.64475691173	293.0847268333227	30.40129261547328	0.9800730873328036
27.6%	2760000	-32128.874562592653	305.8423282174328	30.315770168810754	0.9828379271462098
27.7%	2770000	-31925.16483561037	305.2555037105183	29.978889509673245	0.9938823351992675
27.8%	2780000	-32063.44930947892	302.0506029082757	30.601691244230015	0.9736549681113731
27.9%	2790000	-32223.544913740305	304.3303014960418	30.11320609586522	0.9894492342562626
28.0%	2800000	-31976.9170545339	299.73059810777846	30.73228761897332	0.9695174365789775
28.1%	2810000	-32348.45994218666	301.47378157817394	29.91350835393962	0.9960546372565753
28.2%	2820000	-31831.08729209256	299.1316179161379	30.485236733106213	0.9773743590515634
28.3%	2830000	-32295.568249789707	304.3142597030534	30.186428828808094	0.9870491432269013
28.4%	2840000	-31842.103578236827	301.39185779874134	30.613945552382294	0.9732652284748139
28.5%	2850000	-32536.335486016644	302.17222733409534	30.221160185178665	0.9859147871883304
28.6%	2860000	-32553.614790057298	290.7004463723891	30.176899265098992	0.9873608434984158
28.7%	2870000	-31978.428382188955	302.6511210771212	30.874093991070243	0.9650643909153303
28.8%	2880000	-31654.935308737156	312.63704187646374	30.05898475272216	0.9912340339391058
28.9%	2890000	-32315.415092121286	308.3954515863146	30.003692553098357	0.9930607261031279
29.0%	2900000	-32607.81080356607	298.1837754489584	30.440435203770456	0.9788128360551263
29.1%	2910000	-31977.87429205788	300.3590533795182	30.719146448736055	0.9699321809698525
29.2%	2920000	-32328.466107212414	302.67603032057724	30.665116455570317	0.9716411400466903
29.3%	2930000	-32307.53307099134	304.80837928472187	30.250213118994555	0.9849678941219041
29.4%	2940000	-31776.74135894951	304.4130022731715	30.623955776362237	0.9729470918173527
29.5%	2950000	-32549.55720545625	297.70254399383424	30.363637395440676	0.9812885170677501
29.6%	2960000	-32417.184342662746	300.1087104652705	29.930895550986794	0.9954760178090474
29.7%	2970000	-32422.0294995922	292.65203962880685	29.842642501746617	0.9984199191077333
29.8%	2980000	-32097.64643844863	306.32219434085664	30.269754351496097	0.9843320288154966
29.9%	2990000	-32393.656471264374	295.14756628673365	29.871796979168852	0.9974454745167423
30.0%	3000000	-32800.524319500604	289.5865415521915	30.402070195663583	0.9800480204405542
30.1%	3010000	-32255.399254773685	306.8569435420502	30.31637627394437	0.9828182775974718
30.2%	3020000	-32290.02941873757	299.43410090990216	29.994502159651926	0.9933650024915308
30.3%	3030000	-31760.083770236408	313.6227612566007	30.46025660169111	0.97817589333442
30.4%	3040000	-32708.07050240127	291.13137852176584	29.846145052323312	0.9983027510025284
30.5%	3050000	-32917.64152952604	293.22895508902843	29.818571721523643	0.9992258848215685
30.6%	3060000	-31902.459172586387	312.54043480980584	30.591880724869856	0.9739672098136954
30.7%	3070000	-32162.334876241337	295.8998864806574	30.557771261880866	0.9750543800202829
30.8%	3080000	-32397.549016936624	304.3968367670798	30.35920094325453	0.9814319147676739
30.9%	3090000	-32049.848249752133	311.3398878742491	30.446192397111826	0.9786277483873915
31.0%	3100000	-32220.409159726172	303.2402440866042	30.305757651873222	0.9831626404071497
31.1%	3110000	-31692.56358359329	301.96860309270454	30.613962798995328	0.9732646801783099
31.2%	3120000	-32376.99452171655	298.63635860336365	30.576827420791286	0.974446704444388
31.3%	3130000	-31915.41339543549	310.17126381452874	30.043708424602645	0.9917380468303134
31.4%	3140000	-32127.268067163823	302.31400670801463	30.274273824606894	0.984185083519233
31.5%	3150000	-32324.47104103508	299.1419628310507	30.54359822016159	0.9755068311790159
31.6%	3160000	-32025.232900229923	311.6635630529845	30.356320285203502	0.9815250475887882
31.7%	3170000	-32419.44332928717	295.68975406234824	30.381416786929652	0.9807142610075098
31.8%	3180000	-32092.657548312738	304.6070402887643	30.55697084667874	0.9750799207832264
31.9%	3190000	-32244.978941923648	298.00081413988397	30.62519092519812	0.9729078517528333
32.0%	3200000	-31989.25065739354	306.03672242132023	30.49299538096548	0.977125675595451
32.1%	3210000	-32350.777776811214	292.2229604121662	30.109709797112554	0.9895641277622734
32.2%	3220000	-31906.359346660727	308.2731050399931	30.104749055543003	0.989727190802436
32.3%	3230000	-32253.47927089961	308.9566751047426	30.2971923145931	0.9834405909026565
32.4%	3240000	-32497.456214038597	299.74978633051967	30.229833375517078	0.9856319200451172
32.5%	3250000	-31921.4410284459	304.58429747172795	30.262535974975933	0.9845668167794241
32.6%	3260000	-32477.83660450246	298.7264085156569	30.524622460572875	0.9761132590924
32.7%	3270000	-32448.35598897742	311.9568705888943	30.239830340990665	0.9853060806418121
32.8%	3280000	-32670.474517976807	300.9735699694826	29.844844468375207	0.9983462552176257
32.9%	3290000	-32121.6518887048	302.5187869929603	30.250648825727055	0.9849537074132079
33.0%	3300000	-32356.255444122187	302.44476984254885	30.542964854428323	0.9755270601450766
33.1%	3310000	-32152.18771167769	306.0222676179389	30.173694857162634	0.9874656999615681
33.2%	3320000	-31965.63773447991	299.89790092261006	30.466529657598336	0.9779744869998308
33.3%	3330000	-32173.718187323713	300.01170145127196	30.39945920877081	0.980132196034537
33.4%	3340000	-32620.97546040261	296.857606840654	29.846519975618772	0.9982902106139814
33.5%	3350000	-32370.032987412473	295.20476699127875	30.23724083045239	0.985390462034068
33.6%	3360000	-32096.789396298525	297.8662369910398	30.39394951956441	0.9803098703370446
33.7%	3370000	-32531.798063838796	298.5586923375537	29.86252825384328	0.9977550614362404
33.8%	3380000	-32082.193120086275	296.97909602718977	30.584220761373583	0.9742111445319265
33.9%	3390000	-32387.142354229407	295.7094259342976	30.315462315010812	0.9828479078744419
34.0%	3400000	-32166.156312162	307.07941387692955	30.247326907776287	0.985061880125835
34.1%	3410000	-32665.785176521807	290.7023940691283	30.411115806941442	0.979756510800368
34.2%	3420000	-32140.904758218618	304.0716607810569	30.2620468968738	0.9845827287919795
34.3%	3430000	-32321.990136281063	295.49531850737213	29.96541155784424	0.9943293672118814
34.4%	3440000	-32115.80412026163	306.94006031780816	30.565518712828997	0.9748072327020272
34.5%	3450000	-32347.855529906636	290.86316583376333	30.508201686202703	0.9766386435694056
34.6%	3460000	-32256.216392012953	295.97198784371454	30.3299695068756	0.9823777998128362
34.7%	3470000	-32832.551857957325	293.4238583862667	30.23382160947685	0.9855019023865447
34.8%	3480000	-32210.690581969626	301.93643085685903	30.081933361697057	0.9904778510843016
34.9%	3490000	-32464.533801015874	290.36202513697276	30.02152030896338	0.9924710143229811
35.0%	3500000	-32140.828120927734	300.2149267508652	30.6342543125735	0.972620009239971
35.1%	3510000	-32576.606139562035	292.7508917061682	30.05176465281064	0.9914721833071521
35.2%	3520000	-32468.10974013986	298.30010370141474	29.859096083607923	0.9978697489409944
35.3%	3530000	-32417.446754169127	303.17643431885017	29.770473235887636	1.0008402780993442
35.4%	3540000	-32374.392768762948	296.0624185695717	30.50268293242907	0.9768153437046566
35.5%	3550000	-32437.69768367597	300.6153488099014	30.30165618528306	0.9832957159294139
35.6%	3560000	-32369.380718790868	302.5724965598106	30.061797712800697	0.9911412816096346
35.7%	3570000	-32397.58543773828	307.3509579427771	30.48403340767926	0.9774129398850827
35.8%	3580000	-32124.342485419416	298.58773664818943	29.63794566272785	1.0053155860267715
35.9%	3590000	-32484.743538050854	294.2203207246213	30.277626801410065	0.9840760938095471
36.0%	3600000	-32464.810870056215	293.8828480542221	30.59339247138189	0.9739190820510207
36.1%	3610000	-32239.764778802113	297.27950875493195	30.40719293491878	0.9798829104786765
36.2%	3620000	-32327.593447586056	300.5547338420854	30.860642762797386	0.9654850335286416
36.3%	3630000	-31763.065864489356	297.550545993077	30.688127759945825	0.9709125608973763
36.4%	3640000	-32400.691631951195	301.986099333169	30.058407620598086	0.9912530659853367
36.5%	3650000	-32918.45043951174	299.95578367858286	30.258777735936384	0.9846891031943005
36.6%	3660000	-32354.140861736494	301.9875147015737	30.46331917128978	0.9780775543538175
36.7%	3670000	-32302.250438179064	305.83474195411117	29.738834261568176	1.0019050663011329
36.8%	3680000	-32253.70664876321	304.7063721877572	30.19439013110803	0.9867888896970237
36.9%	3690000	-32258.852941311838	299.87098585702296	30.411230617469954	0.9797528119575216
37.0%	3700000	-32226.6048554554	302.96052696530353	30.149055441670406	0.9882727095779307
37.1%	3710000	-32365.650649916322	298.2833541791309	30.20757061156664	0.9863583237357727
37.2%	3720000	-32009.82135268062	308.5968112063439	30.30024896543492	0.9833413826580811
37.3%	3730000	-32319.304455745907	296.830514034097	30.2512072601493	0.9849355252610112
37.4%	3740000	-32248.692054832296	302.03012981280136	30.711661672962794	0.9701685643009513
37.5%	3750000	-32289.5139889486	298.7230403884845	30.39408890775342	0.9803053746070389
37.6%	3760000	-31953.688407801965	304.8983988309249	30.693436010871164	0.97074464722691
37.7%	3770000	-32250.03644540714	301.29136434946304	30.05158189440199	0.9914782129357778
37.8%	3780000	-31866.40933916153	308.39945877041083	30.67203676248232	0.9714219157757517
37.9%	3790000	-32141.34625308955	306.69295598900186	30.383031360107044	0.9806621452419122
38.0%	3800000	-32455.593750031607	300.10858331168316	30.476795978565395	0.9776450494832297
38.1%	3810000	-32596.039696908032	289.4317559884367	30.385579183022223	0.9805799169759757
38.2%	3820000	-32574.039692633727	290.9564292533878	30.85058014183118	0.9657999485122911
38.3%	3830000	-32409.154473740433	300.29617138865973	30.458688574784148	0.978226250266785
38.4%	3840000	-31810.38600769802	300.2490920425342	30.732932598273734	0.9694970897189443
38.5%	3850000	-32547.79514411924	298.5336399148666	30.44964127520411	0.9785169041323999
38.6%	3860000	-32242.396802978532	293.56476229205435	30.34242114110378	0.9819746609538679
38.7%	3870000	-32376.814714744512	301.2348518740017	30.205532704360476	0.9864248713697932
38.8%	3880000	-32230.611470241536	301.80306956438693	30.636295868686414	0.9725551953233699
38.9%	3890000	-32310.796554198896	299.86381792722364	30.35636826829929	0.981523496131448
39.0%	3900000	-32605.523729164794	299.3550445226015	29.914453821187923	0.9960231562526877
39.1%	3910000	-32203.417547495512	293.23545829482396	30.082269976969098	0.9904667678126086
39.2%	3920000	-32081.975615356758	300.4399216558087	30.36024145123715	0.9813982790753045
39.3%	3930000	-32290.04687075218	292.18569495259663	30.31249697340793	0.982944055670946
39.4%	3940000	-32128.635490561777	304.2662457718848	30.456919449082335	0.9782830716798774
39.5%	3950000	-32663.820174019726	298.9466785035843	30.178738569875986	0.9873006667779124
39.6%	3960000	-32530.27465728292	300.94575150309197	30.38043116887557	0.9807460778594882
39.7%	3970000	-32285.474159140314	294.8673410475863	30.69549820189716	0.9706794304681893
39.8%	3980000	-32138.14733745897	297.7391862060596	30.232685270955205	0.9855389438787179
39.9%	3990000	-32623.118338484026	302.7567361809532	29.564563240748246	1.0078108873087746
40.0%	4000000	-32576.613425418676	302.1427859018769	30.283121467210226	0.9838975399156472
40.1%	4010000	-32160.745018661895	303.8226182564891	30.071651130523385	0.9908165196260803
40.2%	4020000	-32258.89207755745	298.21825739053065	30.144903144437233	0.9884088387941347
40.3%	4030000	-32619.592691800965	298.42097704929654	30.09123665827313	0.9901716254111825
40.4%	4040000	-32293.8442999408	299.55104554038013	30.351526490543698	0.9816800720661588
40.5%	4050000	-32324.35304770287	298.4495055028295	30.808605641281503	0.9671157812033815
40.6%	4060000	-32378.958975044952	292.6529920435878	30.656309432064376	0.9719202756151347
40.7%	4070000	-32316.72493623657	295.06615279706796	30.29466830449625	0.9835225265738494
40.8%	4080000	-32640.52599244652	295.24594995180735	30.307015938977457	0.9831218214471348
40.9%	4090000	-32268.914956674358	300.86333284746854	30.438888608428634	0.9788625693877795
41.0%	4100000	-32257.850913125963	304.3456652922371	29.897701338975917	0.9965812546836902
41.1%	4110000	-32062.686151605507	303.7784244406472	30.068281527882736	0.9909275555014707
41.2%	4120000	-32336.498554890917	299.6404794051379	30.147057439356836	0.9883382075511291
41.3%	4130000	-32597.272856877593	293.80635190375176	30.040952914150523	0.9918290141362314
41.4%	4140000	-32567.759220767708	287.0279892830832	30.584820821655352	0.9741920309521119
41.5%	4150000	-32250.25056363357	298.99856336472163	30.02080589446297	0.9924946324658904
41.6%	4160000	-32175.690022481547	297.2170773274364	29.997323129465595	0.9932715857331791
41.7%	4170000	-32151.780725935416	292.42168468971863	30.69914545519192	0.9705641075919842
41.8%	4180000	-32237.836996936414	295.57951275399057	30.62803843841191	0.9728173997322366
41.9%	4190000	-32218.276533692086	302.73589258884766	30.29596669062792	0.9834803760123001
42.0%	4200000	-32349.964456635877	300.6259998316549	30.232081216290926	0.9855586355232202
42.1%	4210000	-32378.093602171924	294.4616984966104	30.601186984533623	0.9736710124222969
42.2%	4220000	-32252.183154352882	300.332142121123	30.28432307552269	0.9838585012533128
42.3%	4230000	-32380.454345664417	292.5933997146017	30.214193237426226	0.986142124610737
42.4%	4240000	-31939.12514078751	301.5086592079625	30.0524190226134	0.9914505947136834
42.5%	4250000	-32802.57833490422	294.45665008888034	30.06337687542652	0.9910892191525354
42.6%	4260000	-32029.15213780658	296.0563780080883	30.494665571827014	0.9770721584853812
42.7%	4270000	-32018.028432483028	303.11084920504624	30.024822753386466	0.9923618519677777
42.8%	4280000	-32709.134200174303	297.9788303246706	30.208813609096374	0.9863177381975355
42.9%	4290000	-32206.110938411613	297.7016385600523	30.01355291017639	0.9927344757125508
43.0%	4300000	-32601.462441166805	296.7561926285157	30.37597605350709	0.9808899197204495
43.1%	4310000	-31882.404418150138	311.1910105770502	30.05261569382311	0.991444106433601
43.2%	4320000	-32593.268163585046	289.5905649641275	30.19944238289817	0.9866238036708895
43.3%	4330000	-32526.28505050816	296.9835740562465	29.79923087689302	0.9998744207743608
43.4%	4340000	-32374.186373629927	305.2974253408206	30.34543212705608	0.9818772257979848
43.5%	4350000	-32545.496508104203	301.4502852402595	30.075813756411105	0.9906793862295251
43.6%	4360000	-32445.856370348425	302.7301604057347	30.28318129352514	0.9838955961646423
43.7%	4370000	-31793.84727818839	306.7300404645596	30.44167888212681	0.9787728471851352
43.8%	4380000	-32141.414620385796	304.0523861075265	30.381382289140006	0.9807153745998393
43.9%	4390000	-31739.80126300169	303.3534495789463	30.179648539133574	0.9872708979337325
44.0%	4400000	-32604.366623971553	301.8997665351136	29.409371902096183	1.0131290396729338
44.1%	4410000	-31977.842949538433	309.1031170715268	30.38489126584859	0.9806021174097077
44.2%	4420000	-32162.85754383466	295.22882221045313	30.35108573744853	0.9816943278504154
44.3%	4430000	-32266.97408266453	294.0411386916511	30.75991925553207	0.9686465190312957
44.4%	4440000	-32097.869577798003	302.95867556670595	30.96696604008167	0.9621700968053984
44.5%	4450000	-32191.081973573368	301.02587502945846	30.49530565553615	0.9770516501494964
44.6%	4460000	-32146.00652708247	306.3687301118581	30.481635364940278	0.9774898346440225
44.7%	4470000	-31543.570280771644	308.6396433838928	30.506320199979257	0.9766988780434791
44.8%	4480000	-32421.880905392172	305.80180077109816	30.523525599448927	0.9761483356658116
44.9%	4490000	-32082.6398296252	300.6214542096068	29.94819538396721	0.9949009725142205
45.0%	4500000	-32524.48539510969	298.23526455989094	30.189446256440682	0.9869504879109279
45.1%	4510000	-32499.02362499683	288.72701382798635	30.36717912144335	0.9811740693265514
45.2%	4520000	-31864.321399252804	308.48102730475546	30.230001109807354	0.9856264511643857
45.3%	4530000	-31867.226671509387	305.4317204948147	29.920440139766008	0.9958238773685324
45.4%	4540000	-32150.92337832501	302.9823081671961	30.073402358170355	0.9907588226198827
45.5%	4550000	-32433.375589452626	298.74686226834274	30.524791041724313	0.9761078682513316
45.6%	4560000	-32008.127096465498	299.2829226984513	30.61294494658357	0.9732970403384879
45.7%	4570000	-32626.23671414744	298.28177595006053	30.634079574598886	0.9726255571021183
45.8%	4580000	-32357.11229688127	301.06303810755855	30.779559985452472	0.9680284164763006
45.9%	4590000	-32366.872840363474	300.0910512818962	30.206565442959036	0.9863911462830677
46.0%	4600000	-32303.319313272194	298.96181517101235	30.102879840748592	0.9897886471387489
46.1%	4610000	-32315.751373233215	299.8090049427491	30.490667707728377	0.9772002698715153
46.2%	4620000	-32075.619966523547	295.23146817452124	30.236070535180446	0.9854286018378959
46.3%	4630000	-32354.72896467609	300.69526232943275	30.009174182344147	0.9928793285516332
46.4%	4640000	-32550.934069203155	298.4965826155551	29.564583505509002	1.0078101965144488
46.5%	4650000	-32389.958389443054	296.38509821609557	30.111219769738938	0.9895145045734289
46.6%	4660000	-32372.971530029492	299.7277750199852	30.033069114699597	0.9920893731760352
46.7%	4670000	-32490.047795381804	295.27150040974254	30.06667372945355	0.9909805447939181
46.8%	4680000	-32367.408426608366	299.43016400404423	30.41802838854665	0.9795338584066089
46.9%	4690000	-32404.264624731324	306.2960402369995	29.814477953997105	0.9993630865691648
47.0%	4700000	-32435.512472162663	289.58890641871676	30.05116595503961	0.9914919360244699
47.1%	4710000	-32519.624900189636	293.57319536306494	30.25464502734385	0.9848236092549092
47.2%	4720000	-32414.44107177289	301.5066332848638	30.699890905437663	0.9705405404967545
47.3%	4730000	-32288.8319983221	293.25337628516434	30.561510962407443	0.9749350661753985
47.4%	4740000	-32051.286531165184	296.4977333179875	30.384060520835025	0.980628928517419
47.5%	4750000	-32391.915151641646	291.17161431660435	30.14837594375571	0.9882949837212065
47.6%	4760000	-31891.94380618207	307.1383119309962	30.177948862184206	0.987326502825757
47.7%	4770000	-32622.344012941176	286.5129941668788	30.34980209343527	0.9817358485839911
47.8%	4780000	-32167.731768914906	301.0273934718055	30.399722064102388	0.9801237211881935
47.9%	4790000	-31851.208286293724	298.39492732202694	30.56467888313582	0.9748340176083
48.0%	4800000	-32503.945002233086	294.14739459267736	30.503898840671205	0.9767764071138404
48.1%	4810000	-31886.929015944654	304.5552064826372	30.222566588406597	0.9858689077712031
48.2%	4820000	-32542.807251463586	296.88892170808737	29.959590810116815	0.9945225521068687
48.3%	4830000	-32773.74692736028	299.7865309818909	30.096585211918416	0.9899956590675171
48.4%	4840000	-32375.092595237715	310.2697611022403	29.71436107721186	1.0027302500340558
48.5%	4850000	-32180.730584061646	298.2367168107442	30.917073646107895	0.9637227977527482
48.6%	4860000	-31981.61292056454	300.39474934032404	30.36463222412701	0.9812563673628191
48.7%	4870000	-32146.467238199606	306.8340697083785	30.226922633710387	0.9857268327846789
48.8%	4880000	-31802.57674685953	304.49891705057684	30.295087520615347	0.9835089168261848
48.9%	4890000	-31824.26582827553	307.97483114533617	30.66111498293252	0.9717679454625343
49.0%	4900000	-32524.325312705652	303.72751413337517	30.09840520492168	0.9899357959232578
49.1%	4910000	-32415.1825251127	290.33778746469557	30.64483802119801	0.972284098612118
49.2%	4920000	-31725.425387768017	306.78981984901	30.825654329065873	0.9665809002620374
49.3%	4930000	-32438.774812982825	296.92169057795246	30.34989457090521	0.981732857191477
49.4%	4940000	-32209.13574753463	299.06107825271437	30.569794112470124	0.9746708990886072
49.5%	4950000	-32376.439995893918	295.1481039329736	30.204561247160573	0.9864565973576536
49.6%	4960000	-32275.151334046153	304.3612537444442	29.87547717845886	0.9973226045754453
49.7%	4970000	-32027.10452514171	305.0200759807773	30.335874224093526	0.9821865851781033
49.8%	4980000	-32365.34028936102	302.3419314319679	29.52347853613002	1.0092133512008743
49.9%	4990000	-32238.940952505858	303.67503407554136	30.629441602825928	0.9727728340240418
50.0%	5000000	-32313.678827049152	307.96826685724886	30.264848892118234	0.9844915736656592
50.1%	5010000	-32553.595540430804	293.3000246778513	30.138887116109128	0.9886061352487459
50.2%	5020000	-32275.972546055855	295.92139999672435	30.72113333630001	0.9698694506608124
50.3%	5030000	-32364.673641618283	303.3158001388336	30.30165297770922	0.9832958200159343
50.4%	5040000	-32154.359780977655	300.4754197959055	30.059536201003787	0.9912158495499306
50.5%	5050000	-32282.06286374334	300.4055747310615	30.19996127530713	0.9866068516093438
50.6%	5060000	-32203.677539378346	291.0742109157712	30.09561688269851	0.9900275122682005
50.7%	5070000	-32456.169345194416	295.28170735798403	30.061505998859875	0.9911508995485755
50.8%	5080000	-32630.6127865109	286.9225092097565	30.054508668374243	0.9913816606128072
50.9%	5090000	-32521.65370230138	293.80989199764093	29.978070949504076	0.9939094734528864
51.0%	5100000	-32336.871637002507	300.80466940410304	30.04766084818744	0.9916075951167498
51.1%	5110000	-32269.60430645541	301.2433254385257	30.471744162687234	0.9778071302213004
51.2%	5120000	-32170.955996808072	308.77764685870335	30.77614711087103	0.968135764532729
51.3%	5130000	-32430.917058776075	294.86901134383055	30.51753855496985	0.9763398400852549
51.4%	5140000	-32332.76690447511	298.5876341939555	30.258596284549522	0.9846950080684633
51.5%	5150000	-32304.28851447435	301.01692796228247	30.25540734691409	0.984798795498414
51.6%	5160000	-32203.485310453398	302.31532588655347	30.27163269946936	0.9842709512353841
51.7%	5170000	-32203.97342088999	304.96809404951466	30.29844957553599	0.9833997821661729
51.8%	5180000	-32417.144707136264	306.4128760846578	29.977198210330112	0.9939384095704905
51.9%	5190000	-32300.08098247362	297.5323181575161	30.569721431467297	0.97467321641618
52.0%	5200000	-32552.813271006045	293.5863745465098	30.262377796795356	0.9845719630038479
52.1%	5210000	-32123.807165897393	303.0404745371594	30.30907532539064	0.9830550220578476
52.2%	5220000	-32297.53884507803	295.1837658366494	30.076693629073922	0.9906504045960947
52.3%	5230000	-32113.82062617311	307.02119810998454	30.147266189713648	0.9883313639470629
52.4%	5240000	-32718.752213323256	292.76325727643666	30.26664932329827	0.9844330105486528
52.5%	5250000	-32109.199449390348	296.3489617417731	30.383764653036252	0.980638477581724
52.6%	5260000	-32006.219484171772	298.08866079221946	30.33113301499175	0.9823401156108433
52.7%	5270000	-32440.229050139023	299.89485270770086	30.525476068414566	0.9760859632713464
52.8%	5280000	-32486.769975684525	301.6859382068504	29.80201353996597	0.9997810608534099
52.9%	5290000	-31962.28881634766	303.735905666591	31.0752471954043	0.9588174319321682
53.0%	5300000	-32210.31285830721	298.2057164553566	30.59806296907128	0.9737704227444834
53.1%	5310000	-32121.936932008655	301.6307622793589	30.07005804040473	0.9908690123750032
53.2%	5320000	-32505.298825649486	295.2337039103041	30.516706413639906	0.9763664632968817
53.3%	5330000	-32308.917226421356	310.45678909726513	30.81579159044942	0.9668902590121755
53.4%	5340000	-32287.840576295683	298.36442973221085	30.167580325055813	0.9876658449735889
53.5%	5350000	-32351.12937713304	292.7071668728774	30.291097427326733	0.9836384694889012
53.6%	5360000	-32622.025658005325	297.3250058878901	30.20525729559981	0.9864338655011344
53.7%	5370000	-32379.23984333448	302.974597486601	30.160387899974417	0.9879013761815755
53.8%	5380000	-32111.378586876148	296.9609296545433	30.648481722724398	0.9721685068158832
53.9%	5390000	-32480.63085776515	293.2237216110061	30.45025285804722	0.9784972509573325
54.0%	5400000	-32199.85943727655	296.52500124920164	30.46984871801708	0.9778679568873782
54.1%	5410000	-32171.965964022034	296.9196557928439	31.102887353066595	0.9579653610396133
54.2%	5420000	-32290.45100607717	307.6068133321612	29.9890037994427	0.9935471318693344
54.3%	5430000	-32009.4918669053	301.7273422129168	30.278969927830143	0.9840324417763334
54.4%	5440000	-31953.244772266073	302.90329372263545	30.462506250442388	0.9781036552802402
54.5%	5450000	-32581.56132370414	295.12811581490604	30.016376441969292	0.9926410927767556
54.6%	5460000	-32260.501817150234	295.21042703135225	30.641160991539202	0.9724007755705519
54.7%	5470000	-32318.761041771097	299.1617464258582	30.268449636086622	0.9843744582488334
54.8%	5480000	-32251.578715869633	296.2921574093471	30.324237196304537	0.9825635025762788
54.9%	5490000	-32604.031734978256	289.67748418652354	30.19775979465674	0.9866787773385411
55.0%	5500000	-31919.34229331644	306.36087138231665	30.41090044373511	0.9797634492172026
55.1%	5510000	-32469.236640151998	293.5919776255238	30.065101594049054	0.9910323641963825
55.2%	5520000	-32106.11380697129	296.9527153690248	30.45478931959042	0.9783514967016549
55.3%	5530000	-32094.851699764782	302.39873367495926	30.324739627055436	0.9825472231250956
55.4%	5540000	-32049.530669511238	300.86307761004434	30.6057999913736	0.9735242575248114
55.5%	5550000	-32095.259027948545	311.65621833584873	30.47557283113715	0.9776842875981174
55.6%	5560000	-32771.5272158818	291.335740302428	30.354308007351996	0.9815901158194158
55.7%	5570000	-32106.27693743439	303.82636682452596	30.37554333624941	0.9809038930670805
55.8%	5580000	-32086.415270211583	293.0077614544057	30.51782864051797	0.9763305595403972
55.9%	5590000	-32517.659650685673	297.2566847193054	30.009214750945386	0.9928779863063966
56.0%	5600000	-32309.89997139311	302.4483881911078	30.09177220419223	0.9901540032395933
56.1%	5610000	-32195.14573888149	303.07466253363094	30.732358753174196	0.9695151924997437
56.2%	5620000	-32533.631933598022	294.3280122833597	30.35497602735292	0.9815685140290048
56.3%	5630000	-31998.7670163819	304.39183299229467	30.686681645533035	0.97095831529546
56.4%	5640000	-32415.269258911896	297.5530521434559	29.711842187222597	1.0028152588050647
56.5%	5650000	-32293.353152162104	289.5670062988551	30.516177748307395	0.9763833779676909
56.6%	5660000	-31852.35789349297	301.2733849881079	30.575400579639016	0.9744921782773462
56.7%	5670000	-32087.906311290397	307.2719644553249	29.92948010872552	0.9955230964358918
56.8%	5680000	-32365.112567157426	307.0283185642651	30.125713616228843	0.9890384371344456
56.9%	5690000	-32211.449465826096	302.95860456602264	30.768770218396067	0.9683678775936486
57.0%	5700000	-31930.77433081431	290.2780870020569	30.660111928837885	0.9717997371213188
57.1%	5710000	-32367.202320063778	298.2819025686262	30.034910851937077	0.9920285383711477
57.2%	5720000	-32571.943780395144	299.62254927960015	30.46208305035342	0.9781172437650872
57.3%	5730000	-32675.359649765247	298.64430716837376	30.014884503764915	0.9926904336019509
